receive_ts,packet_ts,seqnr,sync status,TEC status,missed frames,channel,numsens,wavelength 1,wavelength 2,extra1,extra2,extra3,extra4,extra5,extra6
receive_ts, packet_ts, seqnr, sync status, TEC status, missed frames, channel, numsens, wavelength 1, wavelength 2, wavelength 3, wavelength 4, wavelength 5, wavelength 6, wavelength 7, wavelength 8
18Oct2024T114136.507, 447805333, 59099, 1, 1, 0, 1, 2, 1545.014404, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.507, 447806333, 59100, 1, 1, 0, 1, 2, 1545.015503, 1549.777527, 0, 0, 0, 0, 0, 0
18Oct2024T114136.509, 447807333, 59101, 1, 1, 0, 1, 2, 1545.014130, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.509, 447808333, 59102, 1, 1, 0, 1, 2, 1545.015228, 1549.777527, 0, 0, 0, 0, 0, 0
18Oct2024T114136.511, 447809333, 59103, 1, 1, 0, 1, 2, 1545.014954, 1549.782745, 0, 0, 0, 0, 0, 0
18Oct2024T114136.511, 447810333, 59104, 1, 1, 0, 1, 2, 1545.014954, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.513, 447811333, 59105, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.513, 447812333, 59106, 1, 1, 0, 1, 2, 1545.014404, 1549.782745, 0, 0, 0, 0, 0, 0
18Oct2024T114136.514, 447813333, 59107, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.514, 447814333, 59108, 1, 1, 0, 1, 2, 1545.014954, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.516, 447815333, 59109, 1, 1, 0, 1, 2, 1545.014130, 1549.783295, 0, 0, 0, 0, 0, 0
18Oct2024T114136.516, 447816333, 59110, 1, 1, 0, 1, 2, 1545.014130, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.519, 447817333, 59111, 1, 1, 0, 1, 2, 1545.014130, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.519, 447818333, 59112, 1, 1, 0, 1, 2, 1545.015228, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.521, 447819333, 59113, 1, 1, 0, 1, 2, 1545.014954, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.521, 447820333, 59114, 1, 1, 0, 1, 2, 1545.014130, 1549.781921, 0, 0, 0, 0, 0, 0
